Farming_off,Fishery_off,Gardening_off,Pet grooming_off,Pet training_off,Drawing_off,Painting_off,Sculpture_off,Print making_off,Poetry_off,Make-up_off,Facials_off,Pedicure & Manicure_off,Hair care_off,Ballet_off,Tap dance_off,Jazz dance_off,Salsa_off,Ballroom dance_off,Piano_off,Guitar_off,Drumming_off,Trumpet_off,Composing_off,Script writing_off,Play writing_off,Poetry writing_off,Caligraphy_off,Blogging_off,Journalism_off,German_off,Spanish_off,Arabic_off,French_off,English_off,Nutrition_off,Fitness & Excercise_off,Wellness_off,Tennis_off,Football_off,Basketball_off,Yoga_off,Baseball_off,Gymnastic_off,Cooking_off,Baking_off,Grilling_off,Meal planning_off,Sautéing_off,Programming_off,Graphic design_off,Data Analysis_off,Photoshop_off,Social Media_off,Camera handling_off,Photo editing_off,Lighting_off,Landscape photography_off,Portrait photography_off,Image processing_off,Video editing_off,Film making_off,Animation_off,Motion graphics_off,Visual effects_off,Skill Domains,Farming_dem,Fishery_dem,Gardening_dem,Pet grooming_dem,Pet training_dem,Drawing_dem,Painting_dem,Sculpture_dem,Print making_dem,Poetry_dem,Make-up_dem,Facials_dem,Pedicure & Manicure_dem,Hair care_dem,Ballet_dem,Tap dance_dem,Jazz dance_dem,Salsa_dem,Ballroom dance_dem,Piano_dem,Guitar_dem,Drumming_dem,Trumpet_dem,Composing_dem,Script writing_dem,Play writing_dem,Poetry writing_dem,Caligraphy_dem,Blogging_dem,Journalism_dem,German_dem,Spanish_dem,Arabic_dem,French_dem,English_dem,Nutrition_dem,Fitness & Excercise_dem,Wellness_dem,Tennis_dem,Football_dem,Basketball_dem,Yoga_dem,Baseball_dem,Gymnastic_dem,Cooking_dem,Baking_dem,Grilling_dem,Meal planning_dem,Sautéing_dem,Programming_dem,Graphic design_dem,Data Analysis_dem,Photoshop_dem,Social Media_dem,Camera handling_dem,Photo editing_dem,Lighting_dem,Landscape photography_dem,Portrait photography_dem,Image processing_dem,Video editing_dem,Film making_dem,Animation_dem,Motion graphics_dem,Visual effects_dem
,,,,,,,,,,,,,,Novice,Novice,Advanced,Beginner,Novice,,,,,,,,,,,,Beginner,Beginner,Beginner,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Dance', 'Language']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,Expert,Advanced,Novice,Beginner,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Expert,Beginner,Beginner,Beginner,"['Music', 'Video']",0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
,,,,,,,,,,Beginner,Novice,Expert,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Beauty'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,,,,,,,,Novice,Expert,Intermediate,Beginner,,,,,,,,,,,Beginner,Novice,Beginner,Novice,Intermediate,Beginner,Novice,Intermediate,Expert,Advanced,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Writing', 'Beauty', 'Language']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,Expert,Beginner,Beginner,Beginner,Expert,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Writing'],1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,Beginner,Beginner,Novice,Novice,Novice,,,,,,,,,,,,,,,,,Expert,Novice,Beginner,,,,,,,Beginner,Novice,Intermediate,Advanced,Beginner,,,,,,,,,,,,,,,,,"['Health', 'Dance', 'Food']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Expert,Advanced,Novice,Novice,,,,Novice,Intermediate,Novice,Advanced,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,"['Language', 'Sports']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Expert,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Writing'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novice,Intermediate,Novice,Novice,Expert,,,,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Intermediate,Expert,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Agriculture', 'Animal Care', 'Writing']",1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,Intermediate,Beginner,Expert,Beginner,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Music'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Beginner,Beginner,Expert,Beginner,,,,,,,,,,,,,,,,,,,,,,['Sports'],0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intermediate,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Novice,Expert,Intermediate,,,,,,,,,,,,Beginner,Intermediate,Intermediate,Expert,Advanced,"['Agriculture', 'Video', 'Food']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
Advanced,Expert,Beginner,Beginner,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Expert,Expert,Advanced,,,,,,,,,,,,,,,,,"['Food', 'Animal Care', 'Agriculture']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,Expert,Novice,Expert,Beginner,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Dance'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,,,Beginner,Novice,Beginner,Beginner,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Expert,Novice,Beginner,Intermediate,,,,,,,,,,,,,,,,,"['Food', 'Dance']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Beginner,Intermediate,Expert,Expert,Beginner,Beginner,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Health', 'Animal Care', 'Art']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,Novice,Novice,Expert,Novice,Novice,,,,,,,Beginner,Intermediate,Beginner,Intermediate,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Music', 'Language']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Advanced,Novice,,,,,,,,,,,,,,,,,,,,Beginner,Beginner,Expert,Novice,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Writing', 'Animal Care']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Novice,Intermediate,Expert,Beginner,Novice,Beginner,Beginner,Expert,,,,,,,Beginner,Beginner,Expert,Novice,Beginner,"['Video', 'Food', 'Technology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,Novice,Expert,Advanced,Novice,Beginner,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Writing'],0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Beginner,Beginner,Expert,,,,,,,,,,,Intermediate,Novice,Advanced,Beginner,Novice,Advanced,,,,,,"['Sports', 'Photo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,Beginner,Novice,Beginner,Expert,Novice,,,,,,,,,,,,,,,Novice,Novice,Novice,Novice,Novice,Advanced,,,,,,,,,,,,,,,,,,,,Advanced,Beginner,Advanced,Intermediate,Intermediate,,,,,,,,,,,,"['Art', 'Writing', 'Technology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
,,,,,Intermediate,Beginner,Intermediate,Expert,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Art'],0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Beginner,Expert,Novice,,,,,,Advanced,Beginner,Novice,Intermediate,Novice,Intermediate,,,,,,"['Photo', 'Food', 'Animal Care']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,Beginner,Expert,Beginner,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Music'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,Beginner,Novice,Intermediate,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Novice,Expert,,,,,,,,,,,,,,,,,"['Beauty', 'Food']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Expert,Novice,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Writing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Expert,Advanced,Intermediate,Intermediate,,,,,,,,,,,,,,,Intermediate,Expert,Intermediate,Expert,Advanced,,,,,,,,,,,,"['Technology', 'Language']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,Novice,Expert,Novice,Advanced,Intermediate,,,,,,,,,,,,,,,Novice,Expert,Novice,Beginner,Beginner,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Expert,Novice,Novice,Advanced,"['Video', 'Writing', 'Art']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,Beginner,Advanced,Beginner,Beginner,Novice,,,,,,,,,,,,Novice,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Music', 'Health']",0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,Intermediate,Novice,Expert,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Beauty'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Advanced,Novice,Intermediate,Intermediate,Advanced,Expert,Novice,Advanced,Novice,Beginner,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,"['Sports', 'Language', 'Health']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,,,Intermediate,Novice,Expert,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Beginner,Beginner,Beginner,Advanced,Novice,Intermediate,Intermediate,Beginner,Intermediate,,,,,,,,,,,,,,,,,"['Art', 'Sports', 'Food']",1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Expert,Beginner,Novice,Beginner,,,,,,,,,,,,['Technology'],1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Novice,Advanced,Intermediate,Intermediate,Beginner,Expert,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,"['Sports', 'Health']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,Novice,Expert,,,,,,Intermediate,Beginner,Intermediate,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Novice,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,"['Animal Care', 'Beauty', 'Sports']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,Advanced,Novice,Beginner,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Expert,Advanced,Intermediate,Advanced,,,,,,,,,,,,"['Technology', 'Beauty']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Advanced,Beginner,Beginner,,,,,,,,,,,,,,,Novice,Beginner,Expert,Novice,Intermediate,,,,,,,,,,,,,,,,,"['Writing', 'Food']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,Intermediate,Advanced,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Expert,Advanced,Intermediate,Novice,,,,,,,,,,,,,,,,,"['Beauty', 'Food']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Intermediate,Novice,Expert,Novice,Beginner,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Novice,Beginner,Expert,,,,,,,,,,,,"['Writing', 'Technology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Expert,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Health'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,,,Intermediate,Expert,Novice,Beginner,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Dance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
,,,,,Intermediate,Novice,Novice,Novice,Expert,,,,,Novice,Expert,Advanced,Advanced,Intermediate,,,,,,,,,,,,Intermediate,Beginner,Beginner,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Dance', 'Language', 'Art']",1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Expert,Intermediate,Beginner,Intermediate,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Intermediate,Intermediate,Intermediate,Intermediate,Novice,,,,,,"['Writing', 'Photo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,,,Novice,Beginner,Intermediate,Expert,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Beginner,Intermediate,Advanced,,,,,,,,,,,,,,,,,"['Food', 'Art']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Advanced,Intermediate,Advanced,,,,,,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Advanced,Intermediate,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Beginner,Advanced,Beginner,Novice,"['Writing', 'Agriculture', 'Video']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
,,,,,Novice,Advanced,Expert,Expert,Intermediate,Novice,Novice,Novice,Novice,,,,,,,,,,,,,,,,,Intermediate,Beginner,Intermediate,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Beauty', 'Language', 'Art']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novice,Advanced,Novice,,,,,,,,,,,,Beginner,Intermediate,Intermediate,Expert,Novice,,,,,,,,,,,,,,,,,,,,Advanced,Novice,Novice,Novice,Novice,Advanced,,,,,,,,,,,,,,,,,,,,,,"['Dance', 'Sports', 'Agriculture']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Expert,Novice,Novice,['Video'],0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,Intermediate,Intermediate,Expert,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Beauty'],0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Novice,Novice,Beginner,Intermediate,Intermediate,,,,,,Advanced,Advanced,Intermediate,,,,,,,,,,,,Advanced,Expert,Advanced,Expert,Novice,,,,,,,,,,,,"['Writing', 'Health', 'Technology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
,,,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Animal Care'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,Advanced,Beginner,Intermediate,Expert,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Novice,Beginner,"['Video', 'Music']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
